sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio,Ano
9MB,,EL TRIANGULO,Fundación,Magdalena,Aeródromo,10.318,-74.0252,GANADERIA EL TRIANGULO,GANADERIA EL TRIANGULO,1248.0,31.0,2000.0,196.0,"  172,000",2015-01-27,,1A,Privado,0.0,47,47288,2016
9MC,,LA MONICA,Tauramena,Casanare,Aeródromo,4.6856,-72.6005,MAURICIO TORRES CUBIDES,ASAM LTDA.,1530.0,10.0,2000.0,554.0," 4896,000",2011-09-06,,1A,Público,0.0,85,85410,2014
9MC,,LA MONICA,Tauramena,Casanare,Aeródromo,4.6856,-72.6005,MAURICIO TORRES CUBIDES,ASAM LTDA.,2529.0,16.0,2000.0,554.0," 4896,000",2011-09-06,,1A,Fumigación,0.0,85,85410,2015
9MC,,LA MONICA,Tauramena,Casanare,Aeródromo,4.6856,-72.6005,MAURICIO TORRES CUBIDES,ASAM LTDA.,3163.0,21.0,2000.0,554.0," 4896,000",2011-09-06,,1A,Aerocivil,0.0,85,85410,2016
9MD,,LA ABEJITA,Monterrey,Casanare,Aeródromo,5.0095,-72.3234,JOSE A. VARGAS P.,AGIL LTDA.,441.0,12.0,2000.0,682.0," 5479,000",2011-09-30,2014-11-09,1A,Aerocivil,0.0,85,85162,2014
9MD,,LA ABEJITA,Monterrey,Casanare,Aeródromo,5.0095,-72.3234,JOSE A. VARGAS P.,AGIL LTDA.,207.0,23.0,2000.0,682.0," 5479,000",2011-09-30,2014-11-09,1A,Privado,0.0,85,85162,2015
9MD,,LA ABEJITA,Monterrey,Casanare,Aeródromo,5.0095,-72.3234,JOSE A. VARGAS P.,AGIL LTDA.,0.0,29.0,2000.0,682.0," 5479,000",2011-09-30,2014-11-09,1A,Aerocivil,0.0,85,85162,2016
9ME,,CACHIMBALITO - CA,Santander de Quilichao,Cauca,Aeródromo,3.1653,-76.4738,INCAUCA,INCAUCA.S.A. - ASOCAÑA,439.0,16.0,500.0,3241.0," 2956,000",2013-06-20,2015-08-05,1A,Fumigación,0.0,19,19698,2014
9ME,,CACHIMBALITO - CA,Santander de Quilichao,Cauca,Aeródromo,3.1653,-76.4738,INCAUCA,INCAUCA.S.A. - ASOCAÑA,540.0,29.0,500.0,3241.0," 2956,000",2013-06-20,2015-08-05,1A,Privado,0.0,19,19698,2015
9ME,,CACHIMBALITO - CA,Santander de Quilichao,Cauca,Aeródromo,3.1653,-76.4738,INCAUCA,INCAUCA.S.A. - ASOCAÑA,542.0,54.0,500.0,3241.0," 2956,000",2013-06-20,2015-08-05,1A,Privado,0.0,19,19698,2016
9MG,,MADREVIEJA,Nunchía,Casanare,Aeródromo,5.4623,-71.9584,CELMIRA BARRAGAN F.,CELMIRA BARRAGAN F.,544.0,5.0,2000.0,640.0," 4509,000",2012-08-16,,1A,Público,0.0,85,85225,2014
9MG,,MADREVIEJA,Nunchía,Casanare,Aeródromo,5.4623,-71.9584,CELMIRA BARRAGAN F.,CELMIRA BARRAGAN F.,89.0,2.0,2000.0,640.0," 4509,000",2012-08-16,,1A,Aerocivil,0.0,85,85225,2015
9MG,,MADREVIEJA,Nunchía,Casanare,Aeródromo,5.4623,-71.9584,CELMIRA BARRAGAN F.,CELMIRA BARRAGAN F.,23.0,2.0,2000.0,640.0," 4509,000",2012-08-16,,1A,Privado,0.0,85,85225,2016
9MH,,SAN JUAN,San Martín,Meta,Aeródromo,3.7017,-73.3774,RODOLFO MENDEZ,MARIA A. PACHECO O.,1068.0,1.0,2000.0,870.0," 1840,000",2013-04-26,2016-05-03,1A,Aerocivil,0.0,50,50689,2014
9MH,,SAN JUAN,San Martín,Meta,Aeródromo,3.7017,-73.3774,RODOLFO MENDEZ,MARIA A. PACHECO O.,1268.0,0.0,2000.0,870.0," 1840,000",2013-04-26,2016-05-03,1A,Fumigación,0.0,50,50689,2015
9MH,,SAN JUAN,San Martín,Meta,Aeródromo,3.7017,-73.3774,RODOLFO MENDEZ,MARIA A. PACHECO O.,2423.0,0.0,2000.0,870.0," 1840,000",2013-04-26,2016-05-03,1A,Aerocivil,0.0,50,50689,2016
9MI,,LA FORTUNA,Puerto López,Meta,Aeródromo,4.1028,-72.978,SAAC S.A.S,SAAC S.A.S,1431.0,2.0,3000.0,690.0,,2012-04-03,2012-07-03,1A,Privado,0.0,50,50573,2014
9MI,,LA FORTUNA,Puerto López,Meta,Aeródromo,4.1028,-72.978,SAAC S.A.S,SAAC S.A.S,2685.0,1.0,3000.0,690.0,,2012-04-03,2012-07-03,1A,Fumigación,0.0,50,50573,2015
9MI,,LA FORTUNA,Puerto López,Meta,Aeródromo,4.1028,-72.978,SAAC S.A.S,SAAC S.A.S,4646.0,0.0,3000.0,690.0,,2012-04-03,2012-07-03,1A,Privado,0.0,50,50573,2016
9MJ,,AGROFORESTAL MATA AZUL,Santa Rosalía,Vichada,Aeródromo,5.2897,-70.6337,,RIOPAILA CASTILLA S.A.,1489.0,29.0,6500.0,118.0," 1478,000",2012-03-23,,1A,Público,0.0,99,99624,2014
9MJ,,AGROFORESTAL MATA AZUL,Santa Rosalía,Vichada,Aeródromo,5.2897,-70.6337,,RIOPAILA CASTILLA S.A.,2162.0,43.0,6500.0,118.0," 1478,000",2012-03-23,,1A,Privado,0.0,99,99624,2015
9MJ,,AGROFORESTAL MATA AZUL,Santa Rosalía,Vichada,Aeródromo,5.2897,-70.6337,,RIOPAILA CASTILLA S.A.,2515.0,49.0,6500.0,118.0," 1478,000",2012-03-23,,1A,Fumigación,0.0,99,99624,2016
9MK,,VILLA ISABELLA,Trinidad,Casanare,Aeródromo,5.2993,-71.3434,RAFAEL QUESADA,TAES LTDA.,1265.0,3.0,2000.0,620.0," 4313,000",2012-08-08,,1A,Privado,0.0,85,85430,2014
9MK,,VILLA ISABELLA,Trinidad,Casanare,Aeródromo,5.2993,-71.3434,RAFAEL QUESADA,TAES LTDA.,1939.0,2.0,2000.0,620.0," 4313,000",2012-08-08,,1A,Privado,0.0,85,85430,2015
9MK,,VILLA ISABELLA,Trinidad,Casanare,Aeródromo,5.2993,-71.3434,RAFAEL QUESADA,TAES LTDA.,2984.0,1.0,2000.0,620.0," 4313,000",2012-08-08,,1A,Público,0.0,85,85430,2016
9ML,,MIRADOR,Trinidad,Casanare,Aeródromo,5.4326,-71.6009,ANGELICA VEGA,TAES LTDA.,914.0,13.0,2000.0,620.0," 4314,000",2012-08-08,,1A,Fumigación,0.0,85,85430,2014
9ML,,MIRADOR,Trinidad,Casanare,Aeródromo,5.4326,-71.6009,ANGELICA VEGA,TAES LTDA.,1666.0,17.0,2000.0,620.0," 4314,000",2012-08-08,,1A,Público,0.0,85,85430,2015
9ML,,MIRADOR,Trinidad,Casanare,Aeródromo,5.4326,-71.6009,ANGELICA VEGA,TAES LTDA.,2129.0,30.0,2000.0,620.0," 4314,000",2012-08-08,,1A,Fumigación,0.0,85,85430,2016
9MM,,EL CARIBE,Paz de Ariporo,Casanare,Aeródromo,5.7198,-71.4963,REGULO GAMA OJEDA,FARO LTDA.,437.0,0.0,2000.0,585.0," 1684,000",2013-04-18,2016-05-03,1A,Fumigación,0.0,85,85250,2014
9MM,,EL CARIBE,Paz de Ariporo,Casanare,Aeródromo,5.7198,-71.4963,REGULO GAMA OJEDA,FARO LTDA.,131.0,0.0,2000.0,585.0," 1684,000",2013-04-18,2016-05-03,1A,Aerocivil,0.0,85,85250,2015
9MM,,EL CARIBE,Paz de Ariporo,Casanare,Aeródromo,5.7198,-71.4963,REGULO GAMA OJEDA,FARO LTDA.,53.0,0.0,2000.0,585.0," 1684,000",2013-04-18,2016-05-03,1A,Privado,0.0,85,85250,2016
9MN,,EL PEDRAL BONANZA,Puerto Wilches,Santander,Aeródromo,7.2417,-73.8151,,AEROPENORT LTDA.,884.0,0.0,3000.0,282.0,,2012-05-07,2012-08-07,1A,Aerocivil,0.0,68,68575,2014
9MN,,EL PEDRAL BONANZA,Puerto Wilches,Santander,Aeródromo,7.2417,-73.8151,,AEROPENORT LTDA.,1146.0,0.0,3000.0,282.0,,2012-05-07,2012-08-07,1A,Privado,0.0,68,68575,2015
9MN,,EL PEDRAL BONANZA,Puerto Wilches,Santander,Aeródromo,7.2417,-73.8151,,AEROPENORT LTDA.,1150.0,0.0,3000.0,282.0,,2012-05-07,2012-08-07,1A,Público,0.0,68,68575,2016
9MO,,SAN NICOLAS,Tauramena,Casanare,Aeródromo,4.4703,-72.4575,CARLOS E. CONTRERAS,ASAM LTDA.,963.0,19.0,2000.0,585.0," 4510,000",2012-08-16,,1A,Privado,0.0,85,85410,2014
9MO,,SAN NICOLAS,Tauramena,Casanare,Aeródromo,4.4703,-72.4575,CARLOS E. CONTRERAS,ASAM LTDA.,1863.0,22.0,2000.0,585.0," 4510,000",2012-08-16,,1A,Público,0.0,85,85410,2015
9MO,,SAN NICOLAS,Tauramena,Casanare,Aeródromo,4.4703,-72.4575,CARLOS E. CONTRERAS,ASAM LTDA.,2268.0,23.0,2000.0,585.0," 4510,000",2012-08-16,,1A,Aerocivil,0.0,85,85410,2016
9MP,,LOS LOBOS,Tauramena,Casanare,Aeródromo,4.4748,-72.7478,AGROVIMART S.A.,AGIL LTDA.,561.0,13.0,3000.0,580.0," 1685,000",2013-04-18,2016-05-03,1A,Privado,0.0,85,85410,2014
9MP,,LOS LOBOS,Tauramena,Casanare,Aeródromo,4.4748,-72.7478,AGROVIMART S.A.,AGIL LTDA.,439.0,21.0,3000.0,580.0," 1685,000",2013-04-18,2016-05-03,1A,Aerocivil,0.0,85,85410,2015
9MP,,LOS LOBOS,Tauramena,Casanare,Aeródromo,4.4748,-72.7478,AGROVIMART S.A.,AGIL LTDA.,299.0,33.0,3000.0,580.0," 1685,000",2013-04-18,2016-05-03,1A,Privado,0.0,85,85410,2016
9MQ,,EL RASTRO,Cumaribo,Vichada,Aeródromo,4.7022,-70.8617,EL RASTRO 1 S.A.S.,EL RASTRO  1 S.A.S,1025.0,17.0,2000.0,545.0," 7391,000",2012-12-28,,1A,Público,0.0,99,99773,2014
9MQ,,EL RASTRO,Cumaribo,Vichada,Aeródromo,4.7022,-70.8617,EL RASTRO 1 S.A.S.,EL RASTRO  1 S.A.S,1939.0,30.0,2000.0,545.0," 7391,000",2012-12-28,,1A,Aerocivil,0.0,99,99773,2015
9MQ,,EL RASTRO,Cumaribo,Vichada,Aeródromo,4.7022,-70.8617,EL RASTRO 1 S.A.S.,EL RASTRO  1 S.A.S,3670.0,38.0,2000.0,545.0," 7391,000",2012-12-28,,1A,Aerocivil,0.0,99,99773,2016
9MR,,LOS GANSOS,Cumaribo,Vichada,Aeródromo,4.6764,-70.9997,LOS GANSOS 1 S.A.S.,LOS GANSOS 1 S.AS.,359.0,79.0,2000.0,544.0," 7390,000",2012-12-28,,1A,Fumigación,0.0,99,99773,2014
9MR,,LOS GANSOS,Cumaribo,Vichada,Aeródromo,4.6764,-70.9997,LOS GANSOS 1 S.A.S.,LOS GANSOS 1 S.AS.,284.0,113.0,2000.0,544.0," 7390,000",2012-12-28,,1A,Fumigación,0.0,99,99773,2015
9MR,,LOS GANSOS,Cumaribo,Vichada,Aeródromo,4.6764,-70.9997,LOS GANSOS 1 S.A.S.,LOS GANSOS 1 S.AS.,214.0,147.0,2000.0,544.0," 7390,000",2012-12-28,,1A,Fumigación,0.0,99,99773,2016
9MS,,BETANIA,Trinidad,Casanare,Aeródromo,5.5319,-71.6812,DIOSELINO ACOSTA,SAO E.U.,778.0,5.0,2000.0,2030.0," 1216,000",2013-03-20,,1A,Público,0.0,85,85430,2014
9MS,,BETANIA,Trinidad,Casanare,Aeródromo,5.5319,-71.6812,DIOSELINO ACOSTA,SAO E.U.,773.0,1.0,2000.0,2030.0," 1216,000",2013-03-20,,1A,Privado,0.0,85,85430,2015
9MS,,BETANIA,Trinidad,Casanare,Aeródromo,5.5319,-71.6812,DIOSELINO ACOSTA,SAO E.U.,397.0,0.0,2000.0,2030.0," 1216,000",2013-03-20,,1A,Fumigación,0.0,85,85430,2016
9MT,,AGUAS CLARAS,Sabana de Torres,Santander,Aeródromo,7.2731,-73.5626,EDGAR MEZA ORTIZ,EDGAR MEZA ORTIZ,161.0,4.0,2500.0,652.0," 1681,000",2013-04-18,,1A,Fumigación,0.0,68,68655,2014
9MT,,AGUAS CLARAS,Sabana de Torres,Santander,Aeródromo,7.2731,-73.5626,EDGAR MEZA ORTIZ,EDGAR MEZA ORTIZ,42.0,1.0,2500.0,652.0," 1681,000",2013-04-18,,1A,Privado,0.0,68,68655,2015
9MT,,AGUAS CLARAS,Sabana de Torres,Santander,Aeródromo,7.2731,-73.5626,EDGAR MEZA ORTIZ,EDGAR MEZA ORTIZ,8.0,1.0,2500.0,652.0," 1681,000",2013-04-18,,1A,Privado,0.0,68,68655,2016
9MV,,MARIA JUANA,Aguazul,Casanare,Aeródromo,5.0054,-72.3959,BLANCA E. BULLA PULIDO,SAAC S.A.S.,950.0,4.0,2000.0,1191.0," 2137,000",2014-04-25,,1A,Público,0.0,85,85010,2014
9MV,,MARIA JUANA,Aguazul,Casanare,Aeródromo,5.0054,-72.3959,BLANCA E. BULLA PULIDO,SAAC S.A.S.,1406.0,3.0,2000.0,1191.0," 2137,000",2014-04-25,,1A,Fumigación,0.0,85,85010,2015
9MV,,MARIA JUANA,Aguazul,Casanare,Aeródromo,5.0054,-72.3959,BLANCA E. BULLA PULIDO,SAAC S.A.S.,2176.0,2.0,2000.0,1191.0," 2137,000",2014-04-25,,1A,Público,0.0,85,85010,2016
9MW,,LAS NUBES,Puerto Gaitán,Meta,Aeródromo,4.2563,-71.7977,AGMO NUBES INVER.S.A.S,AGMO NUBES INVERSIONES,263.0,30.0,4500.0,1030.0," 1942,000",2013-05-03,2016-05-08,1A,Fumigación,2.0,50,50568,2014
9MW,,LAS NUBES,Puerto Gaitán,Meta,Aeródromo,4.2563,-71.7977,AGMO NUBES INVER.S.A.S,AGMO NUBES INVERSIONES,253.0,35.0,4500.0,1030.0," 1942,000",2013-05-03,2016-05-08,1A,Público,2.0,50,50568,2015
9MW,,LAS NUBES,Puerto Gaitán,Meta,Aeródromo,4.2563,-71.7977,AGMO NUBES INVER.S.A.S,AGMO NUBES INVERSIONES,201.0,43.0,4500.0,1030.0," 1942,000",2013-05-03,2016-05-08,1A,Privado,1.0,50,50568,2016
9MX,,EL SILENCIO,Paz de Ariporo,Casanare,Aeródromo,5.7555,-71.6583,PEDRO A. VARGAS BECERRA,AEROTEC LTDA.,960.0,7.0,2000.0,577.0," 2130,000",2014-04-25,,1A,Fumigación,0.0,85,85250,2014
9MX,,EL SILENCIO,Paz de Ariporo,Casanare,Aeródromo,5.7555,-71.6583,PEDRO A. VARGAS BECERRA,AEROTEC LTDA.,1394.0,6.0,2000.0,577.0," 2130,000",2014-04-25,,1A,Fumigación,0.0,85,85250,2015
9MX,,EL SILENCIO,Paz de Ariporo,Casanare,Aeródromo,5.7555,-71.6583,PEDRO A. VARGAS BECERRA,AEROTEC LTDA.,2653.0,3.0,2000.0,577.0," 2130,000",2014-04-25,,1A,Privado,0.0,85,85250,2016
9MY,,AFGANISTAN,Paz de Ariporo,Casanare,Aeródromo,5.886,-71.408,JOSE IVAN CORTES P.,SANDRA PATRICIA YATE,1700.0,14.0,2000.0,577.0," 2131,000",2014-04-25,2017-05-06,1A,Público,0.0,85,85250,2014
9MY,,AFGANISTAN,Paz de Ariporo,Casanare,Aeródromo,5.886,-71.408,JOSE IVAN CORTES P.,SANDRA PATRICIA YATE,1765.0,22.0,2000.0,577.0," 2131,000",2014-04-25,2017-05-06,1A,Fumigación,0.0,85,85250,2015
9MY,,AFGANISTAN,Paz de Ariporo,Casanare,Aeródromo,5.886,-71.408,JOSE IVAN CORTES P.,SANDRA PATRICIA YATE,2265.0,33.0,2000.0,577.0," 2131,000",2014-04-25,2017-05-06,1A,Privado,0.0,85,85250,2016
9MZ,,LA FORTALEZA,Paz de Ariporo,Casanare,Aeródromo,5.7953,-71.7571,HENRY MARTINEZ C.,FAAC S.A.S.,1594.0,1.0,2000.0,640.0," 4938,000",2014-09-22,,1A,Público,0.0,85,85250,2014
9MZ,,LA FORTALEZA,Paz de Ariporo,Casanare,Aeródromo,5.7953,-71.7571,HENRY MARTINEZ C.,FAAC S.A.S.,2439.0,1.0,2000.0,640.0," 4938,000",2014-09-22,,1A,Aerocivil,0.0,85,85250,2015
9MZ,,LA FORTALEZA,Paz de Ariporo,Casanare,Aeródromo,5.7953,-71.7571,HENRY MARTINEZ C.,FAAC S.A.S.,4291.0,1.0,2000.0,640.0," 4938,000",2014-09-22,,1A,Privado,0.0,85,85250,2016
9NA,,LOS GUIRES,Hato Corozal,Casanare,Aeródromo,6.1853,-71.521,EDISON DELGADO,FAAC S.A.S.,1091.0,18.0,2000.0,538.0," 4938,000",2014-09-22,,1A,Fumigación,0.0,85,85125,2014
9NA,,LOS GUIRES,Hato Corozal,Casanare,Aeródromo,6.1853,-71.521,EDISON DELGADO,FAAC S.A.S.,1984.0,26.0,2000.0,538.0," 4938,000",2014-09-22,,1A,Privado,0.0,85,85125,2015
9NA,,LOS GUIRES,Hato Corozal,Casanare,Aeródromo,6.1853,-71.521,EDISON DELGADO,FAAC S.A.S.,2441.0,50.0,2000.0,538.0," 4938,000",2014-09-22,,1A,Aerocivil,0.0,85,85125,2016
9NB,,LAS PALMAS,La Gloria,Cesar,Aeródromo,8.5803,-73.6619,NAVIAGRI - NAVILOG S.A.,CELTA LTDA.,861.0,20.0,2500.0,554.0," 5531,000",2014-11-11,,1A,Fumigación,0.0,20,20383,2014
9NB,,LAS PALMAS,La Gloria,Cesar,Aeródromo,8.5803,-73.6619,NAVIAGRI - NAVILOG S.A.,CELTA LTDA.,549.0,25.0,2500.0,554.0," 5531,000",2014-11-11,,1A,Aerocivil,0.0,20,20383,2015
9NB,,LAS PALMAS,La Gloria,Cesar,Aeródromo,8.5803,-73.6619,NAVIAGRI - NAVILOG S.A.,CELTA LTDA.,438.0,40.0,2500.0,554.0," 5531,000",2014-11-11,,1A,Privado,0.0,20,20383,2016
9NC,,LA DALIA,Arauca,Arauca,Aeródromo,6.9687,-70.962,HORACIO E. MARTINEZ G.,HORACIO E. MARTINEZ G.,1220.0,20.0,2500.0,390.0,"  438,000",2015-02-27,2018-03-03,1A,Privado,0.0,81,81001,2015
9NC,,LA DALIA,Arauca,Arauca,Aeródromo,6.9687,-70.962,HORACIO E. MARTINEZ G.,HORACIO E. MARTINEZ G.,1331.0,21.0,2500.0,390.0,"  438,000",2015-02-27,2018-03-03,1A,Público,0.0,81,81001,2016
9ND,,VILLA VERONICA,Trinidad,Casanare,Aeródromo,5.3884,-71.5896,CRISTINA I. GONZALEZ,TAES LTDA.,739.0,5.0,2000.0,564.0,"  120,000",2015-01-21,2018-03-06,1A,Fumigación,0.0,85,85430,2015
9ND,,VILLA VERONICA,Trinidad,Casanare,Aeródromo,5.3884,-71.5896,CRISTINA I. GONZALEZ,TAES LTDA.,2.0,2.0,2000.0,564.0,"  120,000",2015-01-21,2018-03-06,1A,Público,0.0,85,85430,2016
9NE,,SAN CARLOS - CA,Tuluá,Valle del Cauca,Aeródromo,4.0588,-76.2704,MAYAGUEZ S.A.,MAYAGUEZ S.A.,349.0,10.0,500.0,3320.0,"  620,000",2015-03-19,,1A,Privado,0.0,76,76834,2015
9NE,,SAN CARLOS - CA,Tuluá,Valle del Cauca,Aeródromo,4.0588,-76.2704,MAYAGUEZ S.A.,MAYAGUEZ S.A.,436.0,7.0,500.0,3320.0,"  620,000",2015-03-19,,1A,Aerocivil,0.0,76,76834,2016
9NF,,RENSO,Trinidad,Casanare,Aeródromo,5.2417,-71.1909,MARTHA L. PAN A.,TAES LTDA.,517.0,13.0,2000.0,432.0,"  692,000",2015-03-31,,1A,Aerocivil,0.0,85,85430,2015
9NF,,RENSO,Trinidad,Casanare,Aeródromo,5.2417,-71.1909,MARTHA L. PAN A.,TAES LTDA.,88.0,24.0,2000.0,432.0,"  692,000",2015-03-31,,1A,Privado,0.0,85,85430,2016
9NG,,REMOLINOS,Puerto López,Meta,Aeródromo,4.2053,-72.6639,BLANCA E. BULLA PULIDO,ECO LTDA.,895.0,0.0,2000.0,586.0,"  835,000",2015-04-14,,1A,Público,0.0,50,50573,2015
9NG,,REMOLINOS,Puerto López,Meta,Aeródromo,4.2053,-72.6639,BLANCA E. BULLA PULIDO,ECO LTDA.,1711.0,0.0,2000.0,586.0,"  835,000",2015-04-14,,1A,Aerocivil,0.0,50,50573,2016
9NH,,LOS ARUCOS,Maní,Casanare,Aeródromo,4.9461,-72.2181,LUIS A. SANTOS,SAAC S.A.S.,354.0,11.0,2000.0,600.0,"  693,000",2015-03-31,,1A,Privado,0.0,85,85139,2015
9NH,,LOS ARUCOS,Maní,Casanare,Aeródromo,4.9461,-72.2181,LUIS A. SANTOS,SAAC S.A.S.,69.0,11.0,2000.0,600.0,"  693,000",2015-03-31,,1A,Privado,0.0,85,85139,2016
9NI,,LA BENDICION DE ARAUCA,Arauca,Arauca,Aeródromo,6.9496,-70.7562,AGROPECUARIA MARIPANATO SAS,HORACIO E. MARTINEZ G.,857.0,10.0,2500.0,410.0," 1126,000",2015-05-14,,1A,Aerocivil,0.0,81,81001,2015
9NI,,LA BENDICION DE ARAUCA,Arauca,Arauca,Aeródromo,6.9496,-70.7562,AGROPECUARIA MARIPANATO SAS,HORACIO E. MARTINEZ G.,1386.0,14.0,2500.0,410.0," 1126,000",2015-05-14,,1A,Privado,0.0,81,81001,2016
9NJ,,BELGRADO,Maní,Casanare,Aeródromo,4.3026,-72.3026,FLORINDA ADAN GARCIA,SAAC S.A.S.,1136.0,18.0,2000.0,682.0,"  834,000",2015-04-14,,1A,Privado,0.0,85,85139,2015
9NJ,,BELGRADO,Maní,Casanare,Aeródromo,4.3026,-72.3026,FLORINDA ADAN GARCIA,SAAC S.A.S.,1600.0,24.0,2000.0,682.0,"  834,000",2015-04-14,,1A,Privado,0.0,85,85139,2016
9NK,,MEXICO,Trinidad,Casanare,Aeródromo,5.495,-71.5189,CARLOS A. ARIZA,SAO S.A.S.,439.0,7.0,2000.0,568.0,"  997,000",2015-05-05,,1A,Público,0.0,85,85430,2015
9NK,,MEXICO,Trinidad,Casanare,Aeródromo,5.495,-71.5189,CARLOS A. ARIZA,SAO S.A.S.,70.0,2.0,2000.0,568.0,"  997,000",2015-05-05,,1A,Aerocivil,0.0,85,85430,2016
9NL,,EL TESORO,Trinidad,Casanare,Aeródromo,5.3072,-71.3732,RENSO AMAYA BECERRA,SAO S.A.S.,1558.0,6.0,2000.0,516.0," 1327,000",2015-06-05,2018-07-09,1A,Aerocivil,0.0,85,85430,2015
9NL,,EL TESORO,Trinidad,Casanare,Aeródromo,5.3072,-71.3732,RENSO AMAYA BECERRA,SAO S.A.S.,2555.0,3.0,2000.0,516.0," 1327,000",2015-06-05,2018-07-09,1A,Privado,0.0,85,85430,2016
A01,,CAMPO ALEGRE,Inírida,Guainía,Aeródromo,1.8653,-69.0101,GOBERNACION,GOBERNACION,831.0,28.0,2000.0,577.0," 1333,000",2013-03-26,,1A,Público,175.0,94,94001,2014
A01,,CAMPO ALEGRE,Inírida,Guainía,Aeródromo,1.8653,-69.0101,GOBERNACION,GOBERNACION,1438.0,34.0,2000.0,577.0," 1333,000",2013-03-26,,1A,Aerocivil,101.0,94,94001,2015
A01,,CAMPO ALEGRE,Inírida,Guainía,Aeródromo,1.8653,-69.0101,GOBERNACION,GOBERNACION,2341.0,50.0,2000.0,577.0," 1333,000",2013-03-26,,1A,Fumigación,33.0,94,94001,2016
A02,,CAÑO COLORADO,Inírida,Guainía,Aeródromo,2.2774,-68.3599,GOBERNACION,GOBERNACION,603.0,22.0,12202.0,413.0," 4419,000",2013-08-23,,1C,Público,6.0,94,94001,2014
A02,,CAÑO COLORADO,Inírida,Guainía,Aeródromo,2.2774,-68.3599,GOBERNACION,GOBERNACION,522.0,36.0,12202.0,413.0," 4419,000",2013-08-23,,1C,Aerocivil,3.0,94,94001,2015
A02,,CAÑO COLORADO,Inírida,Guainía,Aeródromo,2.2774,-68.3599,GOBERNACION,GOBERNACION,212.0,43.0,12202.0,413.0," 4419,000",2013-08-23,,1C,Aerocivil,0.0,94,94001,2016
A03,,FORTUL,Fortul,Arauca,Aeródromo,6.7817,-71.7791,GOBERNACION,MUNICIPIO,1330.0,20.0,4000.0,730.0," 2036,000",2010-04-23,,1A,Aerocivil,4.0,81,81300,2014
A03,,FORTUL,Fortul,Arauca,Aeródromo,6.7817,-71.7791,GOBERNACION,MUNICIPIO,2206.0,26.0,4000.0,730.0," 2036,000",2010-04-23,,1A,Público,7.0,81,81300,2015
A03,,FORTUL,Fortul,Arauca,Aeródromo,6.7817,-71.7791,GOBERNACION,MUNICIPIO,4245.0,49.0,4000.0,730.0," 2036,000",2010-04-23,,1A,Fumigación,7.0,81,81300,2016
A04,,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,Aeródromo,7.9629,-76.034,MUNICIPIO,MUNICIPIO,1389.0,23.0,5000.0,61.0," 5959,000",2014-12-15,,1A,Fumigación,258.0,13,13688,2014
A04,,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,Aeródromo,7.9629,-76.034,MUNICIPIO,MUNICIPIO,2558.0,43.0,5000.0,61.0," 5959,000",2014-12-15,,1A,Público,258.0,13,13688,2015
A04,,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,Aeródromo,7.9629,-76.034,MUNICIPIO,MUNICIPIO,4040.0,82.0,5000.0,61.0," 5959,000",2014-12-15,,1A,Público,258.0,13,13688,2016
ABT,,AGUA BLANCA,Piedras,Tolima,Aeródromo,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,636.0,16.0,2000.0,1994.0," 4508,000",2012-08-18,2015-09-03,1A,Privado,29.0,73,73547,2014
ABT,,AGUA BLANCA,Piedras,Tolima,Aeródromo,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,481.0,21.0,2000.0,1994.0," 4508,000",2012-08-18,2015-09-03,1A,Aerocivil,46.0,73,73547,2015
ABT,,AGUA BLANCA,Piedras,Tolima,Aeródromo,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,358.0,24.0,2000.0,1994.0," 4508,000",2012-08-18,2015-09-03,1A,Aerocivil,46.0,73,73547,2016
ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,Regional,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,703.0,0.0,,50.0," 1072,000",1969-09-15,,3A,Público,3040.0,27,27006,2014
ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,Regional,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,75.0,0.0,,50.0," 1072,000",1969-09-15,,3A,Privado,4969.0,27,27006,2015
ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,Regional,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,62.0,0.0,,50.0," 1072,000",1969-09-15,,3A,Fumigación,8622.0,27,27006,2016
ACI,,EL MONASTERIO,Acacías,Meta,Aeródromo,3.9587,-73.4425,EFA LTDA.,EFA LTDA.,361.0,12.0,2000.0,948.0," 2634,000",2012-05-24,,1A,Privado,7.0,50,50006,2014
ACI,,EL MONASTERIO,Acacías,Meta,Aeródromo,3.9587,-73.4425,EFA LTDA.,EFA LTDA.,315.0,16.0,2000.0,948.0," 2634,000",2012-05-24,,1A,Aerocivil,12.0,50,50006,2015
