SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
104246,4,5,698,4,2243,2014-02-27,483948.00,72592.20,556540.20,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
104249,7,5,699,4,5858,2014-02-27,142719.60,21407.94,164127.54,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
104573,4,5,700,4,7362,2014-02-28,487020.00,73053.00,560073.00,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
104576,7,5,701,4,678,2014-02-28,144249.60,21637.44,165887.04,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105005,4,5,702,4,7564,2014-03-03,488064.00,73209.60,561273.60,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105008,7,5,703,4,37,2014-03-03,144216.80,21632.52,165849.32,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105012,4,5,704,4,7255,2014-03-03,1992.00,298.80,2290.80,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105014,7,5,705,4,3711,2014-03-03,340.00,51.00,391.00,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105015,4,7,NULL,4,NULL,2014-03-03,0.00,0.00,-2784702.00,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105016,7,7,NULL,4,NULL,2014-03-03,0.00,0.00,-822258.28,0.00,2014-03-03,1,16,2014-03-03 09:00:00.0000000
105370,4,5,706,4,3653,2014-03-04,491844.00,73776.60,565620.60,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
105373,7,5,707,4,1805,2014-03-04,144896.80,21734.52,166631.32,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
105723,4,5,708,4,4335,2014-03-05,491394.00,73709.10,565103.10,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
105726,7,5,709,4,5975,2014-03-05,144480.00,21672.00,166152.00,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106126,4,5,710,4,6316,2014-03-06,492228.00,73834.20,566062.20,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106129,7,5,711,4,5034,2014-03-06,144063.20,21609.48,165672.68,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106434,4,5,712,4,8755,2014-03-07,493842.00,74076.30,567918.30,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106437,7,5,713,4,5739,2014-03-07,143646.40,21546.96,165193.36,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106876,4,5,714,4,5456,2014-03-10,493464.00,74019.60,567483.60,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106879,7,5,715,4,237,2014-03-10,145105.20,21765.78,166870.98,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106881,4,5,716,4,7521,2014-03-10,864.00,129.60,993.60,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106882,4,7,NULL,4,NULL,2014-03-10,0.00,0.00,-2833181.40,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
106883,7,7,NULL,4,NULL,2014-03-10,0.00,0.00,-830520.34,0.00,2014-03-10,1,7,2014-03-10 09:00:00.0000000
107271,4,5,717,4,1044,2014-03-11,495132.00,74269.80,569401.80,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
107274,7,5,718,4,2571,2014-03-11,144271.60,21640.74,165912.34,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
107500,4,5,719,4,7061,2014-03-12,495780.00,74367.00,570147.00,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
107503,7,5,720,4,4637,2014-03-12,143854.80,21578.22,165433.02,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
107741,4,5,721,4,1924,2014-03-13,495630.00,74344.50,569974.50,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
107744,7,5,722,4,5174,2014-03-13,143706.80,21556.02,165262.82,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108224,4,5,723,4,2464,2014-03-14,497904.00,74685.60,572589.60,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108227,7,5,724,4,1978,2014-03-14,147200.00,22080.00,169280.00,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108656,4,5,725,4,9584,2014-03-17,498612.00,74791.80,573403.80,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108659,7,5,726,4,163,2014-03-17,147803.20,22170.48,169973.68,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108661,4,5,727,4,6854,2014-03-17,840.00,126.00,966.00,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108663,7,5,728,4,1658,2014-03-17,1530.00,229.50,1759.50,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108664,4,7,NULL,4,NULL,2014-03-17,0.00,0.00,-2856482.70,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108665,7,7,NULL,4,NULL,2014-03-17,0.00,0.00,-837621.36,0.00,2014-03-17,1,11,2014-03-17 09:00:00.0000000
108883,4,5,729,4,9559,2014-03-18,499488.00,74923.20,574411.20,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
108886,7,5,730,4,5605,2014-03-18,150051.60,22507.74,172559.34,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
109207,4,5,731,4,4043,2014-03-19,502488.00,75373.20,577861.20,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
109210,7,5,732,4,6607,2014-03-19,151982.00,22797.30,174779.30,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
109452,4,5,733,4,209,2014-03-20,501420.00,75213.00,576633.00,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
109455,7,5,734,4,6411,2014-03-20,153605.20,23040.78,176645.98,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
109719,4,5,735,4,8673,2014-03-21,502800.00,75420.00,578220.00,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
109722,7,5,736,4,2715,2014-03-21,157158.80,23573.82,180732.62,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110203,4,5,737,4,3016,2014-03-24,504678.00,75701.70,580379.70,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110206,7,5,738,4,8884,2014-03-24,160449.20,24067.38,184516.58,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110209,4,5,739,4,1042,2014-03-24,846.00,126.90,972.90,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110211,7,5,740,4,3325,2014-03-24,153.60,23.04,176.64,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110212,4,7,NULL,4,NULL,2014-03-24,0.00,0.00,-2888478.00,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110213,7,7,NULL,4,NULL,2014-03-24,0.00,0.00,-889410.46,0.00,2014-03-24,1,17,2014-03-24 09:00:00.0000000
110443,4,5,741,4,5985,2014-03-25,504456.00,75668.40,580124.40,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
110446,7,5,742,4,2791,2014-03-25,159506.00,23925.90,183431.90,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
110857,4,5,743,4,2857,2014-03-26,507330.00,76099.50,583429.50,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
110860,7,5,744,4,1703,2014-03-26,160476.80,24071.52,184548.32,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111095,4,5,745,4,4801,2014-03-27,508482.00,76272.30,584754.30,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111098,7,5,746,4,5639,2014-03-27,161930.00,24289.50,186219.50,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111319,4,5,747,4,2442,2014-03-28,508122.00,76218.30,584340.30,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111322,7,5,748,4,576,2014-03-28,163213.20,24481.98,187695.18,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111916,4,5,749,4,827,2014-03-31,511056.00,76658.40,587714.40,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111919,7,5,750,4,3644,2014-03-31,164573.20,24685.98,189259.18,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111922,4,5,751,4,3450,2014-03-31,1980.00,297.00,2277.00,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111923,4,7,NULL,4,NULL,2014-03-31,0.00,0.00,-2922639.90,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
111924,7,7,NULL,4,NULL,2014-03-31,0.00,0.00,-931154.08,0.00,2014-03-31,1,16,2014-03-31 09:00:00.0000000
112236,4,5,752,4,2008,2014-04-01,512616.00,76892.40,589508.40,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
112239,7,5,753,4,9249,2014-04-01,163893.20,24583.98,188477.18,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
112598,4,5,754,4,6378,2014-04-02,515436.00,77315.40,592751.40,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
112601,7,5,755,4,7613,2014-04-02,164573.20,24685.98,189259.18,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
112871,4,5,756,4,9587,2014-04-03,515724.00,77358.60,593082.60,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
112874,7,5,757,4,8045,2014-04-03,164617.20,24692.58,189309.78,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113120,4,5,758,4,475,2014-04-04,516696.00,77504.40,594200.40,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113123,7,5,759,4,7905,2014-04-04,164370.40,24655.56,189025.96,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113661,4,5,760,4,7622,2014-04-07,520260.00,78039.00,598299.00,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113664,7,5,761,4,6041,2014-04-07,164260.80,24639.12,188899.92,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113669,4,5,762,4,896,2014-04-07,2088.00,313.20,2401.20,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113671,7,5,763,4,901,2014-04-07,510.00,76.50,586.50,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113672,4,7,NULL,4,NULL,2014-04-07,0.00,0.00,-2970243.00,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113673,7,7,NULL,4,NULL,2014-04-07,0.00,0.00,-945558.52,0.00,2014-04-07,1,3,2014-04-07 09:00:00.0000000
113949,4,5,764,4,7842,2014-04-08,525486.00,78822.90,604308.90,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
113952,7,5,765,4,8856,2014-04-08,165428.80,24814.32,190243.12,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
114286,4,5,766,4,7825,2014-04-09,525396.00,78809.40,604205.40,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
114289,7,5,767,4,502,2014-04-09,166207.60,24931.14,191138.74,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
114555,4,5,768,4,3994,2014-04-10,524556.00,78683.40,603239.40,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
114558,7,5,769,4,2926,2014-04-10,165790.80,24868.62,190659.42,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
114844,4,5,770,4,9060,2014-04-11,523332.00,78499.80,601831.80,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
114847,7,5,771,4,3208,2014-04-11,167584.00,25137.60,192721.60,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115418,4,5,772,4,3996,2014-04-14,525168.00,78775.20,603943.20,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115421,7,5,773,4,1779,2014-04-14,167715.60,25157.34,192872.94,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115423,4,5,774,4,8808,2014-04-14,420.00,63.00,483.00,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115425,7,5,775,4,8329,2014-04-14,384.00,57.60,441.60,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115426,4,7,NULL,4,NULL,2014-04-14,0.00,0.00,-3018011.70,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115427,7,7,NULL,4,NULL,2014-04-14,0.00,0.00,-958077.42,0.00,2014-04-14,1,5,2014-04-14 09:00:00.0000000
115760,4,5,776,4,8936,2014-04-15,525696.00,78854.40,604550.40,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
115763,7,5,777,4,9921,2014-04-15,170600.40,25590.06,196190.46,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
115986,4,5,778,4,1516,2014-04-16,526044.00,78906.60,604950.60,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
115989,7,5,779,4,9610,2014-04-16,170567.60,25585.14,196152.74,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
116333,4,5,780,4,7638,2014-04-17,529596.00,79439.40,609035.40,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
116336,7,5,781,4,5855,2014-04-17,172542.00,25881.30,198423.30,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
116756,4,5,782,4,378,2014-04-18,533298.00,79994.70,613292.70,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
116759,7,5,783,4,5521,2014-04-18,172394.00,25859.10,198253.10,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
117282,4,5,784,4,6895,2014-04-21,536982.00,80547.30,617529.30,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
117285,7,5,785,4,3748,2014-04-21,172476.40,25871.46,198347.86,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
117287,4,5,786,4,1005,2014-04-21,288.00,43.20,331.20,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
117288,4,7,NULL,4,NULL,2014-04-21,0.00,0.00,-3049689.60,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
117289,7,7,NULL,4,NULL,2014-04-21,0.00,0.00,-987367.46,0.00,2014-04-21,1,7,2014-04-21 09:00:00.0000000
117452,4,5,787,4,1909,2014-04-22,535422.00,80313.30,615735.30,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
117455,7,5,788,4,1472,2014-04-22,172152.80,25822.92,197975.72,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
117846,4,5,789,4,4803,2014-04-23,537132.00,80569.80,617701.80,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
117849,7,5,790,4,1753,2014-04-23,173162.00,25974.30,199136.30,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
118315,4,5,791,4,7002,2014-04-24,538884.00,80832.60,619716.60,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
118318,7,5,792,4,687,2014-04-24,174072.40,26110.86,200183.26,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
118661,4,5,793,4,3263,2014-04-25,542664.00,81399.60,624063.60,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
118664,7,5,794,4,9201,2014-04-25,177571.20,26635.68,204206.88,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119424,4,5,795,4,741,2014-04-28,546678.00,82001.70,628679.70,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119427,7,5,796,4,7118,2014-04-28,179534.40,26930.16,206464.56,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119432,4,5,797,4,5115,2014-04-28,1602.00,240.30,1842.30,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119435,7,5,798,4,1820,2014-04-28,2276.00,341.40,2617.40,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119436,4,7,NULL,4,NULL,2014-04-28,0.00,0.00,-3107739.30,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119437,7,7,NULL,4,NULL,2014-04-28,0.00,0.00,-1010584.12,0.00,2014-04-28,1,3,2014-04-28 09:00:00.0000000
119642,4,5,799,4,2246,2014-04-29,547776.00,82166.40,629942.40,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
119645,7,5,800,4,9959,2014-04-29,181563.60,27234.54,208798.14,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
119843,4,5,801,4,6649,2014-04-30,547320.00,82098.00,629418.00,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
119846,7,5,802,4,5574,2014-04-30,181547.20,27232.08,208779.28,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
120189,4,5,803,4,2484,2014-05-01,547584.00,82137.60,629721.60,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
120192,7,5,804,4,3333,2014-05-01,181130.40,27169.56,208299.96,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
120594,4,5,805,4,6635,2014-05-02,550800.00,82620.00,633420.00,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
120597,7,5,806,4,5876,2014-05-02,182698.80,27404.82,210103.62,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121236,4,5,807,4,2933,2014-05-05,553698.00,83054.70,636752.70,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121239,7,5,808,4,1961,2014-05-05,183812.00,27571.80,211383.80,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121244,4,5,809,4,5209,2014-05-05,5928.00,889.20,6817.20,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121247,7,5,810,4,4425,2014-05-05,1892.00,283.80,2175.80,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121248,4,7,NULL,4,NULL,2014-05-05,0.00,0.00,-3166071.90,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121249,7,7,NULL,4,NULL,2014-05-05,0.00,0.00,-1049540.60,0.00,2014-05-05,1,19,2014-05-05 09:00:00.0000000
121655,4,5,811,4,4622,2014-05-06,561606.00,84240.90,645846.90,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
121658,7,5,812,4,1568,2014-05-06,186126.40,27918.96,214045.36,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
121884,4,5,813,4,9770,2014-05-07,561870.00,84280.50,646150.50,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
121887,7,5,814,4,6499,2014-05-07,186559.60,27983.94,214543.54,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
122300,4,5,815,4,8725,2014-05-08,564408.00,84661.20,649069.20,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
122303,7,5,816,4,6023,2014-05-08,186834.00,28025.10,214859.10,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
122714,4,5,817,4,4065,2014-05-09,566664.00,84999.60,651663.60,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
122717,7,5,818,4,1584,2014-05-09,186762.80,28014.42,214777.22,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
123307,4,5,819,4,6009,2014-05-12,570078.00,85511.70,655589.70,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
123310,7,5,820,4,1391,2014-05-12,186730.00,28009.50,214739.50,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
123311,4,7,NULL,4,NULL,2014-05-12,0.00,0.00,-3248319.90,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
123312,7,7,NULL,4,NULL,2014-05-12,0.00,0.00,-1072964.72,0.00,2014-05-12,1,4,2014-05-12 09:00:00.0000000
123490,4,5,821,4,2511,2014-05-13,569754.00,85463.10,655217.10,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
123493,7,5,822,4,2604,2014-05-13,186582.00,27987.30,214569.30,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
123675,4,5,823,4,844,2014-05-14,569790.00,85468.50,655258.50,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
123678,7,5,824,4,4391,2014-05-14,186335.20,27950.28,214285.48,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
124092,4,5,825,4,7578,2014-05-15,571608.00,85741.20,657349.20,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
124095,7,5,826,4,7042,2014-05-15,189472.00,28420.80,217892.80,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
124570,4,5,827,4,9798,2014-05-16,574968.00,86245.20,661213.20,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
124573,7,5,828,4,3488,2014-05-16,189055.20,28358.28,217413.48,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125193,4,5,829,4,591,2014-05-19,577182.00,86577.30,663759.30,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125196,7,5,830,4,858,2014-05-19,190530.40,28579.56,219109.96,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125199,4,5,831,4,9797,2014-05-19,1764.00,264.60,2028.60,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125201,7,5,832,4,8868,2014-05-19,384.00,57.60,441.60,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125202,4,7,NULL,4,NULL,2014-05-19,0.00,0.00,-3294825.90,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125203,7,7,NULL,4,NULL,2014-05-19,0.00,0.00,-1083712.62,0.00,2014-05-19,1,7,2014-05-19 09:00:00.0000000
125645,4,5,833,4,6460,2014-05-20,582594.00,87389.10,669983.10,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
125648,7,5,834,4,243,2014-05-20,192280.00,28842.00,221122.00,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
125918,4,5,835,4,7676,2014-05-21,583338.00,87500.70,670838.70,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
125921,7,5,836,4,5756,2014-05-21,192016.80,28802.52,220819.32,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126162,4,5,837,4,6846,2014-05-22,587394.00,88109.10,675503.10,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126166,7,5,838,4,468,2014-05-22,192530.00,28879.50,221409.50,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126456,4,5,839,4,9529,2014-05-23,588246.00,88236.90,676482.90,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126460,7,5,840,4,4502,2014-05-23,192398.20,28859.73,221257.93,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126818,4,5,841,4,5952,2014-05-26,587418.00,88112.70,675530.70,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126822,7,5,842,4,7434,2014-05-26,193653.90,29048.09,222701.99,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126825,4,5,843,4,2609,2014-05-26,1968.00,295.20,2263.20,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126826,4,7,NULL,4,NULL,2014-05-26,0.00,0.00,-3370601.70,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
126827,7,7,NULL,4,NULL,2014-05-26,0.00,0.00,-1107310.74,0.00,2014-05-26,1,9,2014-05-26 09:00:00.0000000
127185,4,5,844,4,7193,2014-05-27,589008.00,88351.20,677359.20,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
127189,7,5,845,4,4150,2014-05-27,193858.20,29078.73,222936.93,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
127478,4,5,846,4,1991,2014-05-28,591084.00,88662.60,679746.60,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
127482,7,5,847,4,3687,2014-05-28,194225.70,29133.86,223359.56,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
127835,4,5,848,4,8013,2014-05-29,593010.00,88951.50,681961.50,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
127839,7,5,849,4,5653,2014-05-29,197537.90,29630.69,227168.59,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128322,4,5,850,4,3680,2014-05-30,597258.00,89588.70,686846.70,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128326,7,5,851,4,7380,2014-05-30,197477.80,29621.67,227099.47,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128894,4,5,852,4,1119,2014-06-02,598734.00,89810.10,688544.10,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128898,7,5,853,4,3298,2014-06-02,199079.30,29861.90,228941.20,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128901,4,5,854,4,7369,2014-06-02,654.00,98.10,752.10,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128903,7,5,855,4,7684,2014-06-02,307.20,46.08,353.28,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128904,4,7,NULL,4,NULL,2014-06-02,0.00,0.00,-3415210.20,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
128905,7,7,NULL,4,NULL,2014-06-02,0.00,0.00,-1129859.03,0.00,2014-06-02,1,15,2014-06-02 09:00:00.0000000
129353,4,5,856,4,7899,2014-06-03,602028.00,90304.20,692332.20,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
129357,7,5,857,4,4624,2014-06-03,201022.20,30153.33,231175.53,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
129609,4,5,858,4,9617,2014-06-04,602052.00,90307.80,692359.80,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
129613,7,5,859,4,4398,2014-06-04,200654.90,30098.24,230753.14,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
129988,4,5,860,4,7236,2014-06-05,602574.00,90386.10,692960.10,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
129992,7,5,861,4,3379,2014-06-05,206205.60,30930.84,237136.44,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
130465,4,5,862,4,2185,2014-06-06,606624.00,90993.60,697617.60,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
130469,7,5,863,4,8595,2014-06-06,209038.80,31355.82,240394.62,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
131131,4,5,864,4,3769,2014-06-09,610098.00,91514.70,701612.70,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
131135,7,5,865,4,985,2014-06-09,212875.10,31931.27,244806.37,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
131138,4,5,866,4,2571,2014-06-09,510.00,76.50,586.50,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
131139,4,7,NULL,4,NULL,2014-06-09,0.00,0.00,-3477468.90,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
131140,7,7,NULL,4,NULL,2014-06-09,0.00,0.00,-1184266.10,0.00,2014-06-09,1,19,2014-06-09 09:00:00.0000000
131506,4,5,867,4,1186,2014-06-10,610152.00,91522.80,701674.80,0.00,2014-06-16,1,19,2014-06-16 09:00:00.0000000
131510,7,5,868,4,4669,2014-06-10,211948.50,31792.28,243740.78,0.00,2014-06-16,1,19,2014-06-16 09:00:00.0000000
131869,4,5,869,4,3284,2014-06-11,612372.00,91855.80,704227.80,0.00,2014-06-16,1,19,2014-06-16 09:00:00.0000000
131873,7,5,870,4,9272,2014-06-11,212749.20,31912.38,244661.58,0.00,2014-06-16,1,19,2014-06-16 09:00:00.0000000
