Date,Day Number,Day,Month,Short Month,Calendar Month Number,Calendar Month Label,Calendar Year,Calendar Year Label,Fiscal Month Number,Fiscal Month Label,Fiscal Year,Fiscal Year Label,ISO Week Number
2016-05-12,12,12,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-13,13,13,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-14,14,14,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-15,15,15,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-16,16,16,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-17,17,17,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-18,18,18,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-19,19,19,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-20,20,20,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-21,21,21,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-22,22,22,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-23,23,23,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-24,24,24,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-25,25,25,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-26,26,26,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-27,27,27,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-28,28,28,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-29,29,29,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,21
2016-05-30,30,30,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,22
2016-05-31,31,31,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,22
2016-06-01,1,1,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
2016-06-02,2,2,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
2016-06-03,3,3,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
2016-06-04,4,4,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
2016-06-05,5,5,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
2016-06-06,6,6,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-07,7,7,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-08,8,8,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-09,9,9,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-10,10,10,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-11,11,11,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-12,12,12,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-13,13,13,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-14,14,14,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-15,15,15,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-16,16,16,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-17,17,17,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-18,18,18,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-19,19,19,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-20,20,20,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-21,21,21,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-22,22,22,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-23,23,23,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-24,24,24,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-25,25,25,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-26,26,26,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-06-27,27,27,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
2016-06-28,28,28,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
2016-06-29,29,29,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
2016-06-30,30,30,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
2016-07-01,1,1,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,26
2016-07-02,2,2,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,26
2016-07-03,3,3,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,26
2016-07-04,4,4,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-05,5,5,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-06,6,6,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-07,7,7,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-08,8,8,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-09,9,9,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-10,10,10,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,27
2016-07-11,11,11,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-12,12,12,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-13,13,13,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-14,14,14,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-15,15,15,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-16,16,16,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-17,17,17,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-18,18,18,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-19,19,19,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-20,20,20,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-21,21,21,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-22,22,22,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-23,23,23,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-24,24,24,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-25,25,25,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-07-26,26,26,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-07-27,27,27,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-07-28,28,28,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-07-29,29,29,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-07-30,30,30,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-07-31,31,31,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,30
2016-08-01,1,1,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-02,2,2,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-03,3,3,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-04,4,4,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-05,5,5,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-06,6,6,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-07,7,7,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,31
2016-08-08,8,8,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-09,9,9,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-10,10,10,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-11,11,11,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-12,12,12,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-13,13,13,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-14,14,14,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-15,15,15,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-16,16,16,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-17,17,17,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-18,18,18,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-19,19,19,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-20,20,20,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-21,21,21,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-22,22,22,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-23,23,23,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-24,24,24,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-25,25,25,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-26,26,26,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-27,27,27,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-28,28,28,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,34
2016-08-29,29,29,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,35
2016-08-30,30,30,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,35
2016-08-31,31,31,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,35
2016-09-01,1,1,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
2016-09-02,2,2,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
2016-09-03,3,3,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
2016-09-04,4,4,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
2016-09-05,5,5,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-06,6,6,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-07,7,7,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-08,8,8,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-09,9,9,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-10,10,10,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-11,11,11,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-12,12,12,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-13,13,13,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-14,14,14,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-15,15,15,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-16,16,16,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-17,17,17,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-18,18,18,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-19,19,19,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-20,20,20,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-21,21,21,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-22,22,22,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-23,23,23,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-24,24,24,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-25,25,25,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-09-26,26,26,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
2016-09-27,27,27,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
2016-09-28,28,28,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
2016-09-29,29,29,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
2016-09-30,30,30,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
2016-10-01,1,1,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,39
2016-10-02,2,2,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,39
2016-10-03,3,3,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-04,4,4,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-05,5,5,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-06,6,6,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-07,7,7,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-08,8,8,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-09,9,9,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,40
2016-10-10,10,10,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-11,11,11,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-12,12,12,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-13,13,13,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-14,14,14,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-15,15,15,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-16,16,16,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-17,17,17,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-18,18,18,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-19,19,19,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-20,20,20,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-21,21,21,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-22,22,22,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-23,23,23,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,42
2016-10-24,24,24,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-25,25,25,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-26,26,26,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-27,27,27,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-28,28,28,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-29,29,29,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-30,30,30,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,43
2016-10-31,31,31,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,44
2016-11-01,1,1,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2016-11-02,2,2,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2016-11-03,3,3,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2016-11-04,4,4,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2016-11-05,5,5,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2016-11-06,6,6,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2016-11-07,7,7,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-08,8,8,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-09,9,9,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-10,10,10,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-11,11,11,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-12,12,12,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-13,13,13,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
2016-11-14,14,14,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-15,15,15,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-16,16,16,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-17,17,17,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-18,18,18,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-19,19,19,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-20,20,20,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
2016-11-21,21,21,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-22,22,22,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-23,23,23,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-24,24,24,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-25,25,25,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-26,26,26,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-27,27,27,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
2016-11-28,28,28,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
2016-11-29,29,29,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
2016-11-30,30,30,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
2016-12-01,1,1,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
2016-12-02,2,2,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
2016-12-03,3,3,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
2016-12-04,4,4,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
2016-12-05,5,5,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-06,6,6,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-07,7,7,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-08,8,8,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-09,9,9,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-10,10,10,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-11,11,11,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
2016-12-12,12,12,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-13,13,13,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-14,14,14,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-15,15,15,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-16,16,16,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-17,17,17,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-18,18,18,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
2016-12-19,19,19,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-20,20,20,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-21,21,21,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-22,22,22,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-23,23,23,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-24,24,24,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-25,25,25,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
2016-12-26,26,26,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
2016-12-27,27,27,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
2016-12-28,28,28,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
2016-12-29,29,29,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
2016-12-30,30,30,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
2016-12-31,31,31,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
