PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
2219,572,86,853,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",853,6,96.00,2013-12-12,1,14,2013-12-12 07:00:00.0000000
2220,572,95,522,"""The Gu"" red shirt XML tag t-shirt (Black) XL",522,6,90.00,2013-12-12,1,14,2013-12-12 07:00:00.0000000
2221,572,98,1009,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1009,6,96.00,2013-12-12,1,14,2013-12-12 07:00:00.0000000
2222,573,193,392,Black and orange glass with care despatch tape 48mmx75m,392,7,38.40,2013-12-12,1,14,2013-12-12 07:00:00.0000000
2223,573,204,481,Tape dispenser (Red),481,7,170.00,2013-12-12,1,14,2013-12-12 07:00:00.0000000
2224,574,77,800,"""The Gu"" red shirt XML tag t-shirt (White) XXS",800,6,84.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2225,574,78,969,"""The Gu"" red shirt XML tag t-shirt (White) XS",969,6,84.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2226,574,80,385,"""The Gu"" red shirt XML tag t-shirt (White) M",385,6,84.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2227,574,86,860,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",860,6,96.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2228,574,95,525,"""The Gu"" red shirt XML tag t-shirt (Black) XL",525,6,90.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2229,574,98,1016,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1016,6,96.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2230,575,193,390,Black and orange glass with care despatch tape 48mmx75m,390,7,38.40,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2231,575,204,479,Tape dispenser (Red),479,7,170.00,2013-12-13,1,16,2013-12-13 07:00:00.0000000
2232,576,77,798,"""The Gu"" red shirt XML tag t-shirt (White) XXS",798,6,84.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2233,576,78,969,"""The Gu"" red shirt XML tag t-shirt (White) XS",969,6,84.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2234,576,80,381,"""The Gu"" red shirt XML tag t-shirt (White) M",381,6,84.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2235,576,86,868,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",868,6,96.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2236,576,95,521,"""The Gu"" red shirt XML tag t-shirt (Black) XL",521,6,90.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2237,576,98,1014,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1014,6,96.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2238,577,193,396,Black and orange glass with care despatch tape 48mmx75m,396,7,38.40,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2239,577,204,489,Tape dispenser (Red),489,7,170.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2240,578,95,10,"""The Gu"" red shirt XML tag t-shirt (Black) XL",10,6,90.00,2013-12-16,1,12,2013-12-16 07:00:00.0000000
2241,579,77,807,"""The Gu"" red shirt XML tag t-shirt (White) XXS",807,6,84.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2242,579,78,967,"""The Gu"" red shirt XML tag t-shirt (White) XS",967,6,84.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2243,579,80,377,"""The Gu"" red shirt XML tag t-shirt (White) M",377,6,84.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2244,579,86,865,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",865,6,96.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2245,579,95,533,"""The Gu"" red shirt XML tag t-shirt (Black) XL",533,6,90.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2246,579,98,1027,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1027,6,96.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2247,580,193,392,Black and orange glass with care despatch tape 48mmx75m,392,7,38.40,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2248,580,204,485,Tape dispenser (Red),485,7,170.00,2013-12-17,1,19,2013-12-17 07:00:00.0000000
2249,581,77,821,"""The Gu"" red shirt XML tag t-shirt (White) XXS",821,6,84.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2250,581,78,971,"""The Gu"" red shirt XML tag t-shirt (White) XS",971,6,84.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2251,581,80,398,"""The Gu"" red shirt XML tag t-shirt (White) M",398,6,84.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2252,581,86,868,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",868,6,96.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2253,581,95,529,"""The Gu"" red shirt XML tag t-shirt (Black) XL",529,6,90.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2254,581,98,1025,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1025,6,96.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2255,582,193,408,Black and orange glass with care despatch tape 48mmx75m,408,7,38.40,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2256,582,204,483,Tape dispenser (Red),483,7,170.00,2013-12-18,1,15,2013-12-18 07:00:00.0000000
2257,583,77,837,"""The Gu"" red shirt XML tag t-shirt (White) XXS",837,6,84.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2258,583,78,969,"""The Gu"" red shirt XML tag t-shirt (White) XS",969,6,84.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2259,583,80,394,"""The Gu"" red shirt XML tag t-shirt (White) M",394,6,84.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2260,583,86,869,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",869,6,96.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2261,583,95,525,"""The Gu"" red shirt XML tag t-shirt (Black) XL",525,6,90.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2262,583,98,1023,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1023,6,96.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2263,584,193,406,Black and orange glass with care despatch tape 48mmx75m,406,7,38.40,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2264,584,204,481,Tape dispenser (Red),481,7,170.00,2013-12-19,1,20,2013-12-19 07:00:00.0000000
2265,585,77,835,"""The Gu"" red shirt XML tag t-shirt (White) XXS",835,6,84.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2266,585,78,969,"""The Gu"" red shirt XML tag t-shirt (White) XS",969,6,84.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2267,585,80,401,"""The Gu"" red shirt XML tag t-shirt (White) M",401,6,84.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2268,585,86,868,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",868,6,96.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2269,585,95,536,"""The Gu"" red shirt XML tag t-shirt (Black) XL",536,6,90.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2270,585,98,1038,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1038,6,96.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2271,586,193,426,Black and orange glass with care despatch tape 48mmx75m,426,7,38.40,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2272,586,204,493,Tape dispenser (Red),493,7,170.00,2013-12-20,1,7,2013-12-20 07:00:00.0000000
2273,587,77,833,"""The Gu"" red shirt XML tag t-shirt (White) XXS",833,6,84.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2274,587,78,967,"""The Gu"" red shirt XML tag t-shirt (White) XS",967,6,84.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2275,587,80,405,"""The Gu"" red shirt XML tag t-shirt (White) M",405,6,84.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2276,587,86,866,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",866,6,96.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2277,587,95,532,"""The Gu"" red shirt XML tag t-shirt (Black) XL",532,6,90.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2278,587,98,1036,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1036,6,96.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2279,588,193,430,Black and orange glass with care despatch tape 48mmx75m,430,7,38.40,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2280,588,204,493,Tape dispenser (Red),493,7,170.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2281,589,98,7,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",7,6,96.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2282,590,204,2,Tape dispenser (Red),2,7,170.00,2013-12-23,1,19,2013-12-23 07:00:00.0000000
2283,591,77,835,"""The Gu"" red shirt XML tag t-shirt (White) XXS",835,6,84.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2284,591,78,968,"""The Gu"" red shirt XML tag t-shirt (White) XS",968,6,84.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2285,591,80,401,"""The Gu"" red shirt XML tag t-shirt (White) M",401,6,84.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2286,591,86,871,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",871,6,96.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2287,591,95,532,"""The Gu"" red shirt XML tag t-shirt (Black) XL",532,6,90.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2288,591,98,1042,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1042,6,96.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2289,592,193,424,Black and orange glass with care despatch tape 48mmx75m,424,7,38.40,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2290,592,204,507,Tape dispenser (Red),507,7,170.00,2013-12-24,1,11,2013-12-24 07:00:00.0000000
2291,593,77,839,"""The Gu"" red shirt XML tag t-shirt (White) XXS",839,6,84.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2292,593,78,976,"""The Gu"" red shirt XML tag t-shirt (White) XS",976,6,84.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2293,593,80,403,"""The Gu"" red shirt XML tag t-shirt (White) M",403,6,84.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2294,593,86,869,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",869,6,96.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2295,593,95,544,"""The Gu"" red shirt XML tag t-shirt (Black) XL",544,6,90.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2296,593,98,1048,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1048,6,96.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2297,594,193,422,Black and orange glass with care despatch tape 48mmx75m,422,7,38.40,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2298,594,204,505,Tape dispenser (Red),505,7,170.00,2013-12-25,1,5,2013-12-25 07:00:00.0000000
2299,595,77,839,"""The Gu"" red shirt XML tag t-shirt (White) XXS",839,6,84.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2300,595,78,981,"""The Gu"" red shirt XML tag t-shirt (White) XS",981,6,84.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2301,595,80,406,"""The Gu"" red shirt XML tag t-shirt (White) M",406,6,84.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2302,595,86,867,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",867,6,96.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2303,595,95,540,"""The Gu"" red shirt XML tag t-shirt (Black) XL",540,6,90.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2304,595,98,1052,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1052,6,96.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2305,596,193,430,Black and orange glass with care despatch tape 48mmx75m,430,7,38.40,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2306,596,204,507,Tape dispenser (Red),507,7,170.00,2013-12-26,1,18,2013-12-26 07:00:00.0000000
2307,597,77,844,"""The Gu"" red shirt XML tag t-shirt (White) XXS",844,6,84.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2308,597,78,983,"""The Gu"" red shirt XML tag t-shirt (White) XS",983,6,84.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2309,597,80,402,"""The Gu"" red shirt XML tag t-shirt (White) M",402,6,84.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2310,597,86,866,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",866,6,96.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2311,597,95,547,"""The Gu"" red shirt XML tag t-shirt (Black) XL",547,6,90.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2312,597,98,1050,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1050,6,96.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2313,598,193,428,Black and orange glass with care despatch tape 48mmx75m,428,7,38.40,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2314,598,204,520,Tape dispenser (Red),520,7,170.00,2013-12-27,1,13,2013-12-27 07:00:00.0000000
2315,599,77,847,"""The Gu"" red shirt XML tag t-shirt (White) XXS",847,6,84.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2316,599,78,1000,"""The Gu"" red shirt XML tag t-shirt (White) XS",1000,6,84.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2317,599,80,408,"""The Gu"" red shirt XML tag t-shirt (White) M",408,6,84.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2318,599,86,867,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",867,6,96.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2319,599,95,543,"""The Gu"" red shirt XML tag t-shirt (Black) XL",543,6,90.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2320,599,98,1053,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1053,6,96.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2321,600,193,431,Black and orange glass with care despatch tape 48mmx75m,431,7,38.40,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2322,600,204,518,Tape dispenser (Red),518,7,170.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2323,601,98,4,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",4,6,96.00,2013-12-30,1,20,2013-12-30 07:00:00.0000000
2324,602,77,849,"""The Gu"" red shirt XML tag t-shirt (White) XXS",849,6,84.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2325,602,78,1004,"""The Gu"" red shirt XML tag t-shirt (White) XS",1004,6,84.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2326,602,80,402,"""The Gu"" red shirt XML tag t-shirt (White) M",402,6,84.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2327,602,86,864,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",864,6,96.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2328,602,95,537,"""The Gu"" red shirt XML tag t-shirt (Black) XL",537,6,90.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2329,602,98,1056,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1056,6,96.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2330,603,193,427,Black and orange glass with care despatch tape 48mmx75m,427,7,38.40,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2331,603,204,514,Tape dispenser (Red),514,7,170.00,2013-12-31,1,4,2013-12-31 07:00:00.0000000
2332,604,77,853,"""The Gu"" red shirt XML tag t-shirt (White) XXS",853,6,84.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2333,604,78,1011,"""The Gu"" red shirt XML tag t-shirt (White) XS",1011,6,84.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2334,604,80,399,"""The Gu"" red shirt XML tag t-shirt (White) M",399,6,84.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2335,604,86,865,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",865,6,96.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2336,604,95,538,"""The Gu"" red shirt XML tag t-shirt (Black) XL",538,6,90.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2337,604,98,1058,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1058,6,96.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2338,605,193,425,Black and orange glass with care despatch tape 48mmx75m,425,7,38.40,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2339,605,204,512,Tape dispenser (Red),512,7,170.00,2014-01-01,1,10,2014-01-01 07:00:00.0000000
2340,606,77,879,"""The Gu"" red shirt XML tag t-shirt (White) XXS",879,6,84.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2341,606,78,1010,"""The Gu"" red shirt XML tag t-shirt (White) XS",1010,6,84.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2342,606,80,402,"""The Gu"" red shirt XML tag t-shirt (White) M",402,6,84.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2343,606,86,863,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",863,6,96.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2344,606,95,534,"""The Gu"" red shirt XML tag t-shirt (Black) XL",534,6,90.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2345,606,98,1056,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1056,6,96.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2346,607,193,430,Black and orange glass with care despatch tape 48mmx75m,430,7,38.40,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2347,607,204,516,Tape dispenser (Red),516,7,170.00,2014-01-02,1,10,2014-01-02 07:00:00.0000000
2348,608,77,877,"""The Gu"" red shirt XML tag t-shirt (White) XXS",877,6,84.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2349,608,78,1008,"""The Gu"" red shirt XML tag t-shirt (White) XS",1008,6,84.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2350,608,80,402,"""The Gu"" red shirt XML tag t-shirt (White) M",402,6,84.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2351,608,86,865,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",865,6,96.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2352,608,95,532,"""The Gu"" red shirt XML tag t-shirt (Black) XL",532,6,90.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2353,608,98,1054,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1054,6,96.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2354,609,193,428,Black and orange glass with care despatch tape 48mmx75m,428,7,38.40,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2355,609,204,514,Tape dispenser (Red),514,7,170.00,2014-01-03,1,6,2014-01-03 07:00:00.0000000
2356,610,77,875,"""The Gu"" red shirt XML tag t-shirt (White) XXS",875,6,84.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2357,610,78,1006,"""The Gu"" red shirt XML tag t-shirt (White) XS",1006,6,84.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2358,610,80,411,"""The Gu"" red shirt XML tag t-shirt (White) M",411,6,84.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2359,610,86,864,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",864,6,96.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2360,610,95,539,"""The Gu"" red shirt XML tag t-shirt (Black) XL",539,6,90.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2361,610,98,1062,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1062,6,96.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2362,611,193,436,Black and orange glass with care despatch tape 48mmx75m,436,7,38.40,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2363,611,204,527,Tape dispenser (Red),527,7,170.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2364,612,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2365,612,78,11,"""The Gu"" red shirt XML tag t-shirt (White) XS",11,6,84.00,2014-01-06,1,14,2014-01-06 07:00:00.0000000
2366,613,77,885,"""The Gu"" red shirt XML tag t-shirt (White) XXS",885,6,84.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2367,613,78,1016,"""The Gu"" red shirt XML tag t-shirt (White) XS",1016,6,84.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2368,613,80,407,"""The Gu"" red shirt XML tag t-shirt (White) M",407,6,84.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2369,613,86,863,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",863,6,96.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2370,613,95,537,"""The Gu"" red shirt XML tag t-shirt (Black) XL",537,6,90.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2371,613,98,1064,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1064,6,96.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2372,614,193,432,Black and orange glass with care despatch tape 48mmx75m,432,7,38.40,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2373,614,204,523,Tape dispenser (Red),523,7,170.00,2014-01-07,1,17,2014-01-07 07:00:00.0000000
2374,615,77,886,"""The Gu"" red shirt XML tag t-shirt (White) XXS",886,6,84.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2375,615,78,1027,"""The Gu"" red shirt XML tag t-shirt (White) XS",1027,6,84.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2376,615,80,407,"""The Gu"" red shirt XML tag t-shirt (White) M",407,6,84.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2377,615,86,861,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",861,6,96.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2378,615,95,533,"""The Gu"" red shirt XML tag t-shirt (Black) XL",533,6,90.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2379,615,98,1069,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1069,6,96.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2380,616,193,431,Black and orange glass with care despatch tape 48mmx75m,431,7,38.40,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2381,616,204,530,Tape dispenser (Red),530,7,170.00,2014-01-08,1,5,2014-01-08 07:00:00.0000000
2382,617,77,884,"""The Gu"" red shirt XML tag t-shirt (White) XXS",884,6,84.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2383,617,78,1029,"""The Gu"" red shirt XML tag t-shirt (White) XS",1029,6,84.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2384,617,80,403,"""The Gu"" red shirt XML tag t-shirt (White) M",403,6,84.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2385,617,86,859,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",859,6,96.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2386,617,95,529,"""The Gu"" red shirt XML tag t-shirt (Black) XL",529,6,90.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2387,617,98,1067,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1067,6,96.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2388,618,193,429,Black and orange glass with care despatch tape 48mmx75m,429,7,38.40,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2389,618,204,537,Tape dispenser (Red),537,7,170.00,2014-01-09,1,8,2014-01-09 07:00:00.0000000
2390,619,77,882,"""The Gu"" red shirt XML tag t-shirt (White) XXS",882,6,84.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2391,619,78,1027,"""The Gu"" red shirt XML tag t-shirt (White) XS",1027,6,84.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2392,619,80,399,"""The Gu"" red shirt XML tag t-shirt (White) M",399,6,84.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2393,619,86,871,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",871,6,96.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2394,619,95,525,"""The Gu"" red shirt XML tag t-shirt (Black) XL",525,6,90.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2395,619,98,1067,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1067,6,96.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2396,620,193,427,Black and orange glass with care despatch tape 48mmx75m,427,7,38.40,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2397,620,204,546,Tape dispenser (Red),546,7,170.00,2014-01-10,1,18,2014-01-10 07:00:00.0000000
2398,621,77,888,"""The Gu"" red shirt XML tag t-shirt (White) XXS",888,6,84.00,2014-01-13,1,4,2014-01-13 07:00:00.0000000
2399,621,78,1037,"""The Gu"" red shirt XML tag t-shirt (White) XS",1037,6,84.00,2014-01-13,1,4,2014-01-13 07:00:00.0000000
